business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
3025,PEKING RESTAURANT,1375 NORIEGA St,San Francisco,CA,94122,37.754086,-122.47835,"(37.754086, -122.47835)",,3025_20180314,03/14/2018 12:00:00 AM,88,Routine - Unscheduled,3025_20180314_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4959,THAT'S IT MARKET,2699 Mission St,San Francisco,CA,94110,37.753973,-122.418576,"(37.753973, -122.418576)",+14155289833,4959_20180718,07/18/2018 12:00:00 AM,86,Routine - Unscheduled,4959_20180718_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
69188,Siam Lotus Thai Cuisine,1705 HAIGHT St,San Francisco,CA,94117,37.769447,-122.450796,"(37.769447, -122.450796)",,69188_20181105,11/05/2018 12:00:00 AM,92,Routine - Unscheduled,69188_20181105_103139,Improper food storage,Low Risk
62779,SF Third Street Shell,551 03rd St,San Francisco,CA,94107,37.780739,-122.395015,"(37.780739, -122.395015)",,62779_20180614,06/14/2018 12:00:00 AM,84,Routine - Unscheduled,62779_20180614_103139,Improper food storage,Low Risk
64161,House of Thai,901 LARKIN ST,San Francisco,CA,94109,37.786119,-122.418182,"(37.786119, -122.418182)",,64161_20180416,04/16/2018 12:00:00 AM,96,Routine - Unscheduled,64161_20180416_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
38885,Lucky's #756,1750 FULTON St,San Francisco,CA,94117,37.775947,-122.445656,"(37.775947, -122.445656)",,38885_20181016,10/16/2018 12:00:00 AM,94,Routine - Unscheduled,38885_20181016_103144,Unapproved or unmaintained equipment or utensils,Low Risk
4718,MAY FLOWER MKT.,2498 FILLMORE St,San Francisco,CA,94115,37.792455,-122.434474,"(37.792455, -122.434474)",,4718_20180801,08/01/2018 12:00:00 AM,85,Routine - Unscheduled,4718_20180801_103120,Moderate risk food holding temperature,Moderate Risk
71841,"Rapha Racing, LLC",2198 FILBERT ST,San Francisco,CA,94123,37.798078,-122.435444,"(37.798078, -122.435444)",,71841_20181228,12/28/2018 12:00:00 AM,98,Routine - Unscheduled,71841_20181228_103144,Unapproved or unmaintained equipment or utensils,Low Risk
63047,Roam Artisan Burgers,1785 UNION St,San Francisco,CA,94123,37.797954,-122.428477,"(37.797954, -122.428477)",+14155414247,63047_20180521,05/21/2018 12:00:00 AM,96,Routine - Unscheduled,63047_20180521_103161,Low risk vermin infestation,Low Risk
5006,LA MEJOR BAKERY,3329 24th St,San Francisco,CA,94110,37.752156,-122.41916,"(37.752156, -122.41916)",+14155720251,5006_20181126,11/26/2018 12:00:00 AM,88,Routine - Unscheduled,5006_20181126_103120,Moderate risk food holding temperature,Moderate Risk
70823,Toma,3318 Steiner St,San Francisco,CA,94123,37.799997,-122.437726,"(37.799997, -122.437726)",,70823_20180104,01/04/2018 12:00:00 AM,92,Routine - Unscheduled,70823_20180104_103144,Unapproved or unmaintained equipment or utensils,Low Risk
5208,GOLDEN GATE YACHT CLUB,1 YACHT Rd,San Francisco,CA,941,37.807878,-122.442499,"(37.807878, -122.442499)",+14155342628,5208_20180315,03/15/2018 12:00:00 AM,86,Routine - Unscheduled,5208_20180315_103154,Unclean or degraded floors walls or ceilings,Low Risk
59828,Tip Top Market,84 Turk St,San Francisco,CA,94102,37.783268,-122.410553,"(37.783268, -122.410553)",,59828_20180924,09/24/2018 12:00:00 AM,67,Routine - Unscheduled,59828_20180924_103177,Non service animal,Low Risk
5940,Sts. Peter & Paul School,666 Filbert St,San Francisco,CA,94133,37.801278,-122.410384,"(37.801278, -122.410384)",,5940_20181003,10/03/2018 12:00:00 AM,73,Routine - Unscheduled,5940_20181003_103139,Improper food storage,Low Risk
3743,ROUND TABLE PIZZA RESTAURANT,3567 Geary Blvd,San Francisco,CA,94118,37.781233,-122.457185,"(37.781233, -122.457185)",,3743_20180116,01/16/2018 12:00:00 AM,83,Routine - Unscheduled,3743_20180116_103144,Unapproved or unmaintained equipment or utensils,Low Risk
27949,Shanghai House,3641 BALBOA ST,San Francisco,CA,94121,37.775663,-122.497959,"(37.775663, -122.497959)",,27949_20180212,02/12/2018 12:00:00 AM,84,Routine - Unscheduled,27949_20180212_103144,Unapproved or unmaintained equipment or utensils,Low Risk
5912,ARGONNE ALTERNATIVE ELEMENTARY SCHO,680 18th Ave,San Francisco,CA,94118,37.775155,-122.476785,"(37.775155, -122.476785)",+14155758460,5912_20180223,02/23/2018 12:00:00 AM,93,Routine - Unscheduled,5912_20180223_103112,No hot water or running water,High Risk
61623,Sammy's on 2nd,84 02nd St,San Francisco,CA,94105,37.788248,-122.400138,"(37.788248, -122.400138)",,61623_20180427,04/27/2018 12:00:00 AM,94,Routine - Unscheduled,61623_20180427_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
62775,Lombard Shell,1800 LOMBARD St,San Francisco,CA,94123,37.800468,-122.431434,"(37.800468, -122.431434)",+14155348063,62775_20180209,02/09/2018 12:00:00 AM,94,Routine - Unscheduled,62775_20180209_103157,Food safety certificate or food handler card not available,Low Risk
61351,Don Pisto Restaurants LLC,510 Union St,San Francisco,CA,94133,37.800628,-122.407824,"(37.800628, -122.407824)",,61351_20180108,01/08/2018 12:00:00 AM,86,Routine - Unscheduled,61351_20180108_103156,Permit license or inspection report not posted,Low Risk
63082,The Brick Yard,1787 Union St,San Francisco,CA,94123,37.797933,-122.428627,"(37.797933, -122.428627)",+14156677676,63082_20180731,07/31/2018 12:00:00 AM,81,Routine - Unscheduled,63082_20180731_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
39113,Green Papaya Restaurant,825 MISSION St,San Francisco,CA,94103,37.783827,-122.405051,"(37.783827, -122.405051)",+14155494237,39113_20180319,03/19/2018 12:00:00 AM,91,Routine - Unscheduled,39113_20180319_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
10373,El Tonayense #1,1717 Harrison St,San Francisco,CA,,37.769426,-122.413446,"(37.769426, -122.413446)",+14155556127,10373_20180612,06/12/2018 12:00:00 AM,88,Routine - Unscheduled,10373_20180612_103120,Moderate risk food holding temperature,Moderate Risk
68963,West of Pecos,550 Valencia St,San Francisco,CA,94110,37.764087,-122.421881,"(37.764087, -122.421881)",+14155257000,68963_20180213,02/13/2018 12:00:00 AM,90,Routine - Unscheduled,68963_20180213_103139,Improper food storage,Low Risk
5033,DESTINATION BAKING COMPANY,598 Chenery St,San Francisco,CA,94131,37.734619,-122.432379,"(37.734619, -122.432379)",+14155460730,5033_20180803,08/03/2018 12:00:00 AM,83,Routine - Unscheduled,5033_20180803_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3309,ALBORZ,1245 VAN NESS Ave,San Francisco,CA,94109,37.787375,-122.421844,"(37.787375, -122.421844)",+14155444321,3309_20180815,08/15/2018 12:00:00 AM,81,Routine - Unscheduled,3309_20180815_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2447,NEW CASTILLITO INC.,2092 MISSION St,San Francisco,CA,94110,37.76356,-122.419582,"(37.76356, -122.419582)",+14155626971,2447_20180212,02/12/2018 12:00:00 AM,90,Routine - Unscheduled,2447_20180212_103142,Unclean nonfood contact surfaces,Low Risk
876,"PATPONG THAI CUISINE, INC.",2415 CLEMENT St,San Francisco,CA,94121,37.781973,-122.48522,"(37.781973, -122.48522)",,876_20180531,05/31/2018 12:00:00 AM,86,Routine - Unscheduled,876_20180531_103154,Unclean or degraded floors walls or ceilings,Low Risk
2559,HAI'S RESTAURANT,227 HYDE St,San Francisco,CA,94102,37.782953,-122.415804,"(37.782953, -122.415804)",,2559_20180423,04/23/2018 12:00:00 AM,90,Routine - Unscheduled,2559_20180423_103120,Moderate risk food holding temperature,Moderate Risk
60828,Pi Bar,1432 Valencia St,San Francisco,CA,94110,37.749982,-122.420517,"(37.749982, -122.420517)",,60828_20180313,03/13/2018 12:00:00 AM,90,Routine - Unscheduled,60828_20180313_103131,Moderate risk vermin infestation,Moderate Risk
13671,AFC SUSHI @SAFEWAY 2606,298 KING STREET,San Francisco,CA,94107,37.776491,-122.394175,"(37.776491, -122.394175)",,13671_20181204,12/04/2018 12:00:00 AM,89,Routine - Unscheduled,13671_20181204_103133,Foods not protected from contamination,Moderate Risk
4860,Play  Field Cafe,1 Zoo Rd,San Francisco,CA,94132,37.73017,-122.502535,"(37.73017, -122.502535)",+14155757132,4860_20180606,06/06/2018 12:00:00 AM,92,Routine - Unscheduled,4860_20180606_103139,Improper food storage,Low Risk
37755,The Grind Cafe,783 Haight St,San Francisco,CA,94117,37.771483,-122.435127,"(37.771483, -122.435127)",,37755_20180530,05/30/2018 12:00:00 AM,90,Routine - Unscheduled,37755_20180530_103120,Moderate risk food holding temperature,Moderate Risk
23702,Doo Bu Restaurant,1723 Buchanan St,San Francisco,CA,94115,37.786022,-122.429903,"(37.786022, -122.429903)",,23702_20180709,07/09/2018 12:00:00 AM,76,Routine - Unscheduled,23702_20180709_103102,Unclean hands or improper use of gloves,High Risk
6965,Hang Seng Meat Market,834 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,"(37.795788, -122.408834)",,6965_20181219,12/19/2018 12:00:00 AM,86,Routine - Unscheduled,6965_20181219_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
38929,Jelly Donut,3198 24th St,San Francisco,CA,94110,37.752439,-122.41625,"(37.752439, -122.41625)",,38929_20180319,03/19/2018 12:00:00 AM,82,Routine - Unscheduled,38929_20180319_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1249,KABABAYAN FAST FOOD,2706 MISSION St,San Francisco,CA,94110,37.753691,-122.418657,"(37.753691, -122.418657)",+14155929635,1249_20180515,05/15/2018 12:00:00 AM,74,Routine - Unscheduled,1249_20180515_103131,Moderate risk vermin infestation,Moderate Risk
510,Donut Time,2401 Noriega St,San Francisco,CA,94122,37.753633,-122.48954,"(37.753633, -122.48954)",,510_20180802,08/02/2018 12:00:00 AM,86,Routine - Unscheduled,510_20180802_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
7759,PASITA'S BAKERY,10 PERSIA Ave,San Francisco,CA,94112,37.723086,-122.435983,"(37.723086, -122.435983)",,7759_20180322,03/22/2018 12:00:00 AM,92,Routine - Unscheduled,7759_20180322_103150,Improper or defective plumbing,Low Risk
2066,Thai Spice Restaurant,1730 Polk St,San Francisco,CA,94109,37.792677,-122.421036,"(37.792677, -122.421036)",,2066_20180307,03/07/2018 12:00:00 AM,88,Routine - Unscheduled,2066_20180307_103120,Moderate risk food holding temperature,Moderate Risk
320,NAPOLI PIZZA RESTAURANT,1045 POLK St,San Francisco,CA,94109,37.786545,-122.419894,"(37.786545, -122.419894)",+14155882222,320_20180522,05/22/2018 12:00:00 AM,81,Routine - Unscheduled,320_20180522_103114,High risk vermin infestation,High Risk
71057,The Creamery,685 04th St,San Francisco,CA,94107,37.777393,-122.39526,"(37.777393, -122.39526)",,71057_20180424,04/24/2018 12:00:00 AM,90,Routine - Unscheduled,71057_20180424_103161,Low risk vermin infestation,Low Risk
60331,Sunflower Potrero Hill,288 CONNECTICUT St,San Francisco,CA,94107,37.762647,-122.397545,"(37.762647, -122.397545)",,60331_20180716,07/16/2018 12:00:00 AM,83,Routine - Unscheduled,60331_20180716_103132,Improper thawing methods,Moderate Risk
884,House of Nanking,919 Kearny St,San Francisco,CA,94133,37.796463,-122.405224,"(37.796463, -122.405224)",,884_20181205,12/05/2018 12:00:00 AM,90,Routine - Unscheduled,884_20181205_103154,Unclean or degraded floors walls or ceilings,Low Risk
67237,La Jefa,445 Bayshore Blvd,San Francisco,CA,94107,37.749871,-122.405648,"(37.749871, -122.405648)",+14155329026,67237_20180914,09/14/2018 12:00:00 AM,51,Routine - Unscheduled,67237_20180914_103148,No thermometers or uncalibrated thermometers,Low Risk
62572,Falletti Foods,308 Broderick St,San Francisco,CA,94117,37.773348,-122.439147,"(37.773348, -122.439147)",,62572_20181210,12/10/2018 12:00:00 AM,94,Routine - Unscheduled,62572_20181210_103144,Unapproved or unmaintained equipment or utensils,Low Risk
68037,Focaccia Market Bakery,185 BERRY St #1430,San Francisco,CA,94107,37.776002,-122.392958,"(37.776002, -122.392958)",,68037_20180501,05/01/2018 12:00:00 AM,81,Routine - Unscheduled,68037_20180501_103133,Foods not protected from contamination,Moderate Risk
38442,Yum Yum Hunan,1828 DIVISADERO St,San Francisco,CA,94115,37.786578,-122.440096,"(37.786578, -122.440096)",,38442_20181015,10/15/2018 12:00:00 AM,63,Routine - Unscheduled,38442_20181015_103132,Improper thawing methods,Moderate Risk
32671,La Taqueria Guadalajara,3146 24th St,San Francisco,CA,94110,37.752512,-122.415109,"(37.752512, -122.415109)",+14155644892,32671_20180508,05/08/2018 12:00:00 AM,75,Routine - Unscheduled,32671_20180508_103142,Unclean nonfood contact surfaces,Low Risk
7207,GOLDEN PRODUCE,172 CHURCH St,San Francisco,CA,94114,37.768187,-122.429024,"(37.768187, -122.429024)",+14155431536,7207_20180605,06/05/2018 12:00:00 AM,82,Routine - Unscheduled,7207_20180605_103154,Unclean or degraded floors walls or ceilings,Low Risk
70619,Tenglong Chinese Restaurant,208 CLEMENT St,San Francisco,CA,94118,37.783108,-122.461482,"(37.783108, -122.461482)",,70619_20181026,10/26/2018 12:00:00 AM,90,Routine - Unscheduled,70619_20181026_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
63619,Subway Sandwiches,77 Van Ness Ave #100,San Francisco,CA,94102,37.776133,-122.419484,"(37.776133, -122.419484)",+14155981866,63619_20180731,07/31/2018 12:00:00 AM,89,Routine - Unscheduled,63619_20180731_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1366,CAFE LA TAZA,2475A MISSION,San Francisco,CA,94110,37.757436,-122.41888,"(37.757436, -122.41888)",+14155827715,1366_20180206,02/06/2018 12:00:00 AM,81,Routine - Unscheduled,1366_20180206_103139,Improper food storage,Low Risk
69694,Split Bread,145 04th St,San Francisco,CA,94103,37.783984,-122.403513,"(37.783984, -122.403513)",,69694_20180319,03/19/2018 12:00:00 AM,76,Routine - Unscheduled,69694_20180319_103154,Unclean or degraded floors walls or ceilings,Low Risk
1700,Raintree Cafe,118 West Portal Ave,San Francisco,CA,94127,37.739413,-122.46744,"(37.739413, -122.46744)",+14155249000,1700_20180222,02/22/2018 12:00:00 AM,93,Routine - Unscheduled,1700_20180222_103103,High risk food holding temperature,High Risk
65649,Krua Thai Kitchen,3214 16th St,San Francisco,CA,94103,37.764788,-122.424462,"(37.764788, -122.424462)",,65649_20181227,12/27/2018 12:00:00 AM,90,Routine - Unscheduled,65649_20181227_103154,Unclean or degraded floors walls or ceilings,Low Risk
2070,Street Restaurant,2141 Polk St,San Francisco,CA,94109,37.796327,-122.421911,"(37.796327, -122.421911)",,2070_20180216,02/16/2018 12:00:00 AM,86,Routine - Unscheduled,2070_20180216_103131,Moderate risk vermin infestation,Moderate Risk
63763,Wild Pepper,3601 26th St,San Francisco,CA,94110,37.748813,-122.421569,"(37.748813, -122.421569)",,63763_20180205,02/05/2018 12:00:00 AM,72,Routine - Unscheduled,63763_20180205_103142,Unclean nonfood contact surfaces,Low Risk
5010,LATTE EXPRESS,48 05th St,San Francisco,CA,94103,37.783225,-122.407252,"(37.783225, -122.407252)",+14155287328,5010_20180501,05/01/2018 12:00:00 AM,96,Routine - Unscheduled,5010_20180501_103133,Foods not protected from contamination,Moderate Risk
3014,Far East Cafe,631 Grant Ave,San Francisco,CA,94108,37.793033,-122.406044,"(37.793033, -122.406044)",,3014_20180820,08/20/2018 12:00:00 AM,73,Routine - Unscheduled,3014_20180820_103154,Unclean or degraded floors walls or ceilings,Low Risk
1852,Pat's Cafe,2330 Taylor St,San Francisco,CA,94133,37.803947,-122.414927,"(37.803947, -122.414927)",,1852_20180820,08/20/2018 12:00:00 AM,92,Routine - Unscheduled,1852_20180820_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,San Francisco,CA,94110,37.748855,-122.418134,"(37.748855, -122.418134)",+14155286927,1005_20180122,01/22/2018 12:00:00 AM,84,Routine - Unscheduled,1005_20180122_103154,Unclean or degraded floors walls or ceilings,Low Risk
7764,YASUKOCHI'S SWEET SHOP,1790 SUTTER St,San Francisco,CA,94115,37.78659,-122.429815,"(37.78659, -122.429815)",+14155938165,7764_20180718,07/18/2018 12:00:00 AM,90,Routine - Unscheduled,7764_20180718_103144,Unapproved or unmaintained equipment or utensils,Low Risk
18047,Las Palmeras,2721 Mission St,San Francisco,CA,94110,37.753463,-122.418536,"(37.753463, -122.418536)",,18047_20180806,08/06/2018 12:00:00 AM,75,Routine - Unscheduled,18047_20180806_103105,Improper cooling methods,High Risk
65649,Krua Thai Kitchen,3214 16th St,San Francisco,CA,94103,37.764788,-122.424462,"(37.764788, -122.424462)",,65649_20181227,12/27/2018 12:00:00 AM,90,Routine - Unscheduled,65649_20181227_103139,Improper food storage,Low Risk
5215,San Francisco Rescue Mission Cafe,226 Jones St,San Francisco,CA,94102,37.783274,-122.412392,"(37.783274, -122.412392)",,5215_20180625,06/25/2018 12:00:00 AM,86,Routine - Unscheduled,5215_20180625_103154,Unclean or degraded floors walls or ceilings,Low Risk
134,Mint,400 McAllister St,San Francisco,CA,94102,37.780247,-122.418974,"(37.780247, -122.418974)",,134_20180524,05/24/2018 12:00:00 AM,85,Routine - Unscheduled,134_20180524_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
984,VANIDA THAI KITCHEN,3050 TARAVAL St,San Francisco,CA,94116,37.742086,-122.498738,"(37.742086, -122.498738)",,984_20180515,05/15/2018 12:00:00 AM,82,Routine - Unscheduled,984_20180515_103145,Improper storage of equipment utensils or linens,Low Risk
25777,Church Street Cafe,260 Church St,San Francisco,CA,94114,37.766357,-122.428864,"(37.766357, -122.428864)",,25777_20180313,03/13/2018 12:00:00 AM,92,Routine - Unscheduled,25777_20180313_103133,Foods not protected from contamination,Moderate Risk
35702,MENKEE WONTON,1701 Noriega St,San Francisco,CA,94122,37.753954,-122.481866,"(37.753954, -122.481866)",,35702_20180306,03/06/2018 12:00:00 AM,61,Routine - Unscheduled,35702_20180306_103103,High risk food holding temperature,High Risk
60067,Publico,555 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",,60067_20180510,05/10/2018 12:00:00 AM,90,Routine - Unscheduled,60067_20180510_103120,Moderate risk food holding temperature,Moderate Risk
64466,Shanghai Dumpling King,3319 BALBOA St,San Francisco,CA,94121,37.775813,-122.494499,"(37.775813, -122.494499)",,64466_20180208,02/08/2018 12:00:00 AM,86,Routine - Unscheduled,64466_20180208_103133,Foods not protected from contamination,Moderate Risk
68403,Empero Taste,4052 BALBOA St,San Francisco,CA,94121,37.77554,-122.502142,"(37.77554, -122.502142)",,68403_20180625,06/25/2018 12:00:00 AM,75,Routine - Unscheduled,68403_20180625_103120,Moderate risk food holding temperature,Moderate Risk
4475,Spot Light Market,298 Guerrero St,San Francisco,CA,94103,37.766424,-122.424311,"(37.766424, -122.424311)",+14155862778,4475_20180308,03/08/2018 12:00:00 AM,96,Routine - Unscheduled,4475_20180308_103139,Improper food storage,Low Risk
4923,TED'S MARKET,1530 HOWARD St,San Francisco,CA,94103,37.772723,-122.41608,"(37.772723, -122.41608)",,4923_20180320,03/20/2018 12:00:00 AM,85,Routine - Unscheduled,4923_20180320_103120,Moderate risk food holding temperature,Moderate Risk
3543,Penang Garden  Restaurant,728 Washington St,San Francisco,CA,94108,37.795288,-122.405543,"(37.795288, -122.405543)",,3543_20181127,11/27/2018 12:00:00 AM,74,Routine - Unscheduled,3543_20181127_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
68403,Empero Taste,4052 BALBOA St,San Francisco,CA,94121,37.77554,-122.502142,"(37.77554, -122.502142)",,68403_20180625,06/25/2018 12:00:00 AM,75,Routine - Unscheduled,68403_20180625_103129,Insufficient hot water or running water,Moderate Risk
5998,CENTRO LATINO DE SAN FRANCISCO,1656 15th St,San Francisco,CA,94103,37.766618,-122.421263,"(37.766618, -122.421263)",+14155868758,5998_20180409,04/09/2018 12:00:00 AM,86,Routine - Unscheduled,5998_20180409_103131,Moderate risk vermin infestation,Moderate Risk
488,The House,1230 Grant Ave,San Francisco,CA,94133,37.798519,-122.407071,"(37.798519, -122.407071)",,488_20180116,01/16/2018 12:00:00 AM,92,Routine - Unscheduled,488_20180116_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5950,LICK-WILMERDING HIGH SCHOOL,755 OCEAN Ave,San Francisco,CA,94112,37.722933,-122.448971,"(37.722933, -122.448971)",+14155334021,5950_20180226,02/26/2018 12:00:00 AM,93,Routine - Unscheduled,5950_20180226_103109,Unclean or unsanitary food contact surfaces,High Risk
67869,Yuubi Japanese Restaurant,501 BALBOA ST,San Francisco,CA,94118,37.777157,-122.464045,"(37.777157, -122.464045)",,67869_20180919,09/19/2018 12:00:00 AM,84,Routine - Unscheduled,67869_20180919_103109,Unclean or unsanitary food contact surfaces,High Risk
4416,Sweetie's,475 Francisco St,San Francisco,CA,94133,37.804685,-122.412971,"(37.804685, -122.412971)",,4416_20180614,06/14/2018 12:00:00 AM,98,Routine - Unscheduled,4416_20180614_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
59153,Union Square Sports Bar,115 Mason St,San Francisco,CA,94102,37.78453,-122.409392,"(37.78453, -122.409392)",,59153_20180627,06/27/2018 12:00:00 AM,83,Routine - Unscheduled,59153_20180627_103138,Improper storage use or identification of toxic substances,Low Risk
64213,BBC cafe,1485 BAYSHORE Blvd,San Francisco,CA,94124,37.726,-122.401598,"(37.726, -122.401598)",,64213_20181030,10/30/2018 12:00:00 AM,89,Routine - Unscheduled,64213_20181030_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
68716,The Sweet House,3512 BALBOA St,San Francisco,CA,94121,37.775818,-122.496401,"(37.775818, -122.496401)",+14155871388,68716_20180226,02/26/2018 12:00:00 AM,80,Routine - Unscheduled,68716_20180226_103109,Unclean or unsanitary food contact surfaces,High Risk
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,San Francisco,CA,94122,37.754132,-122.480058,"(37.754132, -122.480058)",+14155681800,69282_20180417,04/17/2018 12:00:00 AM,64,Routine - Unscheduled,69282_20180417_103133,Foods not protected from contamination,Moderate Risk
36024,R. Image Market,2898 Folsom St,San Francisco,CA,94110,37.750967,-122.414014,"(37.750967, -122.414014)",,36024_20180521,05/21/2018 12:00:00 AM,90,Routine - Unscheduled,36024_20180521_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
4963,CAL MART SUPERMARKET,3585 CALIFORNIA St,San Francisco,CA,94118,37.786453,-122.452807,"(37.786453, -122.452807)",,4963_20181001,10/01/2018 12:00:00 AM,78,Routine - Unscheduled,4963_20181001_103109,Unclean or unsanitary food contact surfaces,High Risk
23068,El Cafetazo,3087 16th St,San Francisco,CA,94103,37.764903,-122.421439,"(37.764903, -122.421439)",,23068_20180531,05/31/2018 12:00:00 AM,85,Routine - Unscheduled,23068_20180531_103145,Improper storage of equipment utensils or linens,Low Risk
2124,RUTH'S CHRIS STEAK HOUSE,1700 CALIFORNIA St,San Francisco,CA,94109,37.790298,-122.423034,"(37.790298, -122.423034)",,2124_20180227,02/27/2018 12:00:00 AM,94,Routine - Unscheduled,2124_20180227_103143,Inadequate warewashing facilities or equipment,Low Risk
984,VANIDA THAI KITCHEN,3050 TARAVAL St,San Francisco,CA,94116,37.742086,-122.498738,"(37.742086, -122.498738)",,984_20180515,05/15/2018 12:00:00 AM,82,Routine - Unscheduled,984_20180515_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
64682,Straw,203 Octavia St,San Francisco,CA,94102,37.773928,-122.42419,"(37.773928, -122.42419)",,64682_20181114,11/14/2018 12:00:00 AM,85,Routine - Unscheduled,64682_20181114_103161,Low risk vermin infestation,Low Risk
68259,Balboa Theater,3630 BALBOA St,San Francisco,CA,94121,37.775752,-122.497655,"(37.775752, -122.497655)",+14155759366,68259_20180327,03/27/2018 12:00:00 AM,96,Routine - Unscheduled,68259_20180327_103154,Unclean or degraded floors walls or ceilings,Low Risk
68403,Empero Taste,4052 BALBOA St,San Francisco,CA,94121,37.77554,-122.502142,"(37.77554, -122.502142)",,68403_20180625,06/25/2018 12:00:00 AM,75,Routine - Unscheduled,68403_20180625_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
33700,Casa Guadalupe #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,"(37.749194, -122.418116)",+14155875145,33700_20180614,06/14/2018 12:00:00 AM,87,Routine - Unscheduled,33700_20180614_103114,High risk vermin infestation,High Risk
7711,RICHMOND NEW MAY WAH SUPERMARKET,719 CLEMENT St,San Francisco,CA,94118,37.782784,-122.467028,"(37.782784, -122.467028)",,7711_20180726,07/26/2018 12:00:00 AM,74,Routine - Unscheduled,7711_20180726_103109,Unclean or unsanitary food contact surfaces,High Risk
2649,WAN KEE RESTAURANT,2152 MISSION St,San Francisco,CA,94110,37.762527,-122.419475,"(37.762527, -122.419475)",+14155864138,2649_20180409,04/09/2018 12:00:00 AM,77,Routine - Unscheduled,2649_20180409_103142,Unclean nonfood contact surfaces,Low Risk
1008,VALENCIA PIZZA & PASTA,801 VALENCIA St,San Francisco,CA,94110,37.759944,-122.421356,"(37.759944, -122.421356)",+14155641882,1008_20180409,04/09/2018 12:00:00 AM,85,Routine - Unscheduled,1008_20180409_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
33442,Miller's East Coast Deli,1725 Polk St,San Francisco,CA,94109,37.792784,-122.421164,"(37.792784, -122.421164)",,33442_20180719,07/19/2018 12:00:00 AM,83,Routine - Unscheduled,33442_20180719_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
71057,The Creamery,685 04th St,San Francisco,CA,94107,37.777393,-122.39526,"(37.777393, -122.39526)",,71057_20180424,04/24/2018 12:00:00 AM,90,Routine - Unscheduled,71057_20180424_103120,Moderate risk food holding temperature,Moderate Risk
66517,Mela Tandoori Kitchen,536 Golden Gate Ave,San Francisco,CA,94102,37.781168,-122.419494,"(37.781168, -122.419494)",,66517_20180604,06/04/2018 12:00:00 AM,92,Routine - Unscheduled,66517_20180604_103120,Moderate risk food holding temperature,Moderate Risk
36673,Mid City Market,868 Geary St,San Francisco,CA,94109,37.786197,-122.417614,"(37.786197, -122.417614)",,36673_20181024,10/24/2018 12:00:00 AM,92,Routine - Unscheduled,36673_20181024_103161,Low risk vermin infestation,Low Risk
62560,Tasty Coffee,1818 San Jose Avenue,San Francisco,CA,94112,37.728688,-122.440358,"(37.728688, -122.440358)",,62560_20180228,02/28/2018 12:00:00 AM,86,Routine - Unscheduled,62560_20180228_103133,Foods not protected from contamination,Moderate Risk
6000,Mission Neighborhood Centers,362 Capp St,San Francisco,CA,94110,37.761007,-122.418215,"(37.761007, -122.418215)",+14155207747,6000_20181004,10/04/2018 12:00:00 AM,98,Routine - Unscheduled,6000_20181004_103161,Low risk vermin infestation,Low Risk
3659,SQUAT & GOBBLE CAFE #4,001 WEST PORTAL Ave,San Francisco,CA,94127,37.740822,-122.465739,"(37.740822, -122.465739)",,3659_20180108,01/08/2018 12:00:00 AM,92,Routine - Unscheduled,3659_20180108_103133,Foods not protected from contamination,Moderate Risk
60484,Clay Oven Indian Restaurant,385 WEST PORTAL Ave,San Francisco,CA,94127,37.73678,-122.470377,"(37.73678, -122.470377)",,60484_20180111,01/11/2018 12:00:00 AM,86,Routine - Unscheduled,60484_20180111_103150,Improper or defective plumbing,Low Risk
