business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation,risk_category
37304,Balompie Cafe No. 3 Inc.,3801 Mission St,San Francisco,CA,94110,37.73598,-122.424438,"(37.73598, -122.424438)",,37304_20180103,1/3/18 0:00,76,Routine - Unscheduled,37304_20180103_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
36452,Panini,1457 Haight St,San Francisco,CA,94117,37.770053,-122.446337,"(37.770053, -122.446337)",,36452_20181011,10/11/18 0:00,88,Routine - Unscheduled,36452_20181011_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
68189,Silverstone Cafe,3278 24th St,San Francisco,CA,94110,37.752308,-122.417962,"(37.752308, -122.417962)",,68189_20171002,10/2/17 0:00,92,Routine - Unscheduled,68189_20171002_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5016,The Crab Station of Fisherman's Wharf,Foot of Taylor St #2,San Francisco,CA,94133,37.795202,-122.413169,"(37.795202, -122.413169)",,5016_20171208,12/8/17 0:00,88,Routine - Unscheduled,5016_20171208_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1337,Sabor De San Miguel,3263 MISSION St,San Francisco,CA,94110,37.744726,-122.420395,"(37.744726, -122.420395)",14155645866,1337_20160823,8/23/16 0:00,81,Routine - Unscheduled,1337_20160823_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
59638,JR. Seafood LLC,310 Bayshore Blvd,San Francisco,CA,94124,37.74286,-122.405448,"(37.74286, -122.405448)",,59638_20170626,6/26/17 0:00,88,Routine - Unscheduled,59638_20170626_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
66536,Cypress Grill,99 Harding Park Rd,San Francisco,CA,94132,37.723698,-122.495289,"(37.723698, -122.495289)",14155664690,66536_20170303,3/3/17 0:00,90,Routine - Unscheduled,66536_20170303_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
37344,Civic Restaurant & Bar,272 McAllister St,San Francisco,CA,94102,37.780597,-122.416464,"(37.780597, -122.416464)",,37344_20180524,5/24/18 0:00,71,Routine - Unscheduled,37344_20180524_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
7755,ARIZMENDI BAKERY,1331 09th Ave,San Francisco,CA,94122,37.763448,-122.466344,"(37.763448, -122.466344)",14155563117,7755_20180904,9/4/18 0:00,92,Routine - Unscheduled,7755_20180904_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1685,"New Lun Ting Cafe, Inc",670 Jackson St,San Francisco,CA,94133,37.796098,-122.406275,"(37.796098, -122.406275)",,1685_20171127,11/27/17 0:00,90,Routine - Unscheduled,1685_20171127_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
36673,Mid City Market,868 Geary St,San Francisco,CA,94109,37.786197,-122.417614,"(37.786197, -122.417614)",,36673_20171113,11/13/17 0:00,90,Routine - Unscheduled,36673_20171113_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
28468,Bella Lucca,418 Geary St,San Francisco,CA,94102,37.787128,-122.410365,"(37.787128, -122.410365)",,28468_20180321,3/21/18 0:00,94,Routine - Unscheduled,28468_20180321_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4734,LUCCA DELICATESSEN,2120 CHESTNUT St,San Francisco,CA,94123,37.800568,-122.438354,"(37.800568, -122.438354)",,4734_20180109,1/9/18 0:00,88,Routine - Unscheduled,4734_20180109_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
65672,Golden Veggie Market,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,"(37.790324, -122.420664)",,65672_20180226,2/26/18 0:00,94,Routine - Unscheduled,65672_20180226_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2649,WAN KEE RESTAURANT,2152 MISSION St,San Francisco,CA,94110,37.762527,-122.419475,"(37.762527, -122.419475)",14155864138,2649_20160829,8/29/16 0:00,86,Routine - Unscheduled,2649_20160829_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
10540,Slanted Door Restaurant,1 Ferry Building #3,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,10540_20180615,6/15/18 0:00,87,Routine - Unscheduled,10540_20180615_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5847,John Muir Elementary School,380 Webster St,San Francisco,CA,94117,37.774046,-122.429076,"(37.774046, -122.429076)",14155246335,5847_20180405,4/5/18 0:00,90,Routine - Unscheduled,5847_20180405_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
36850,A.K. Meat,2346 clement st.,San Francisco,CA,94118,37.782058,-122.484602,"(37.782058, -122.484602)",,36850_20180829,8/29/18 0:00,96,Routine - Unscheduled,36850_20180829_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
63082,The Brick Yard,1787 Union St,San Francisco,CA,94123,37.797933,-122.428627,"(37.797933, -122.428627)",14156677676,63082_20170512,5/12/17 0:00,70,Routine - Unscheduled,63082_20170512_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
29610,Lee's Sandwiches,625 Larkin St,San Francisco,CA,94109,37.783664,-122.417635,"(37.783664, -122.417635)",,29610_20170901,9/1/17 0:00,79,Routine - Unscheduled,29610_20170901_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
798,Sushi Rapture,1400 Leavenworth St,San Francisco,CA,94109,37.793997,-122.416267,"(37.793997, -122.416267)",,798_20180523,5/23/18 0:00,96,Routine - Unscheduled,798_20180523_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
68403,Empero Taste,4052 BALBOA St,San Francisco,CA,94121,37.77554,-122.502142,"(37.77554, -122.502142)",,68403_20170524,5/24/17 0:00,71,Routine - Unscheduled,68403_20170524_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
62064,California Grocery,123 Eddy St,San Francisco,CA,94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,62064_20171016,10/16/17 0:00,92,Routine - Unscheduled,62064_20171016_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4184,GLENEAGLES GOLF COURSE AT M P,2100 SUNNYDALE Ave,San Francisco,CA,94134,37.714351,-122.424419,"(37.714351, -122.424419)",,4184_20161122,11/22/16 0:00,96,Routine - Unscheduled,4184_20161122_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1103,STARBUCKS COFFEE,4094 18th St,San Francisco,CA,94114,37.760938,-122.434692,"(37.760938, -122.434692)",,1103_20180914,9/14/18 0:00,96,Routine - Unscheduled,1103_20180914_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
65852,Al's Super Cafe,3286 MISSION St,San Francisco,CA,94110,37.744324,-122.420831,"(37.744324, -122.420831)",,65852_20170721,7/21/17 0:00,88,Routine - Unscheduled,65852_20170721_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2050,"Hyde Street Seafood House & Raw Bar, Inc",1509 Hyde St,San Francisco,CA,94109,37.794753,-122.418184,"(37.794753, -122.418184)",,2050_20171207,12/7/17 0:00,98,Routine - Unscheduled,2050_20171207_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
68483,El Tomate Restaurant,2904 24th St,San Francisco,CA,94110,37.752777,-122.410262,"(37.752777, -122.410262)",,68483_20180612,6/12/18 0:00,90,Routine - Unscheduled,68483_20180612_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
253,Ann's Donut Coffee Shop,4488 Mission St,San Francisco,CA,94112,37.725949,-122.433906,"(37.725949, -122.433906)",14155331761,253_20171114,11/14/17 0:00,92,Routine - Unscheduled,253_20171114_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
6619,J C Market,830 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,"(37.795788, -122.408834)",,6619_20170710,7/10/17 0:00,86,Routine - Unscheduled,6619_20170710_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
64484,Twirl and Dip,335 Martin Luther King Jr Dr,San Francisco,CA,94118,37.777122,-122.419639,"(37.777122, -122.419639)",14155540358,64484_20180614,6/14/18 0:00,94,Routine - Unscheduled,64484_20180614_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5955,SF CHRISTIAN DAY SCHOOL,25 WHITTIER St,San Francisco,CA,94112,37.709896,-122.448082,"(37.709896, -122.448082)",14155581117,5955_20170912,9/12/17 0:00,96,Routine - Unscheduled,5955_20170912_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
273,HAI SUN RESTAURANT,3137 LAGUNA St,San Francisco,CA,94123,37.800133,-122.431064,"(37.800133, -122.431064)",,273_20160920,9/20/16 0:00,78,Routine - Unscheduled,273_20160920_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1280,AMASIA HIDE'S SUSHI BAR,149 NOE St,San Francisco,CA,94114,37.766774,-122.433306,"(37.766774, -122.433306)",,1280_20180327,3/27/18 0:00,92,Routine - Unscheduled,1280_20180327_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,San Francisco,CA,94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,1005_20170713,7/13/17 0:00,78,Routine - Unscheduled,1005_20170713_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
34662,Horizon Restaurant,498 Broadway St,San Francisco,CA,94133,37.798088,-122.405368,"(37.798088, -122.405368)",,34662_20161028,10/28/16 0:00,85,Routine - Unscheduled,34662_20161028_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5817,LAKESHORE ELEMENTARY SCHOOL,220 MIDDLEFIELD Dr,San Francisco,CA,94132,37.730637,-122.4861,"(37.730637, -122.4861)",14155752825,5817_20171003,10/3/17 0:00,94,Routine - Unscheduled,5817_20171003_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5825,GUADALUPE ELEMENTARY SCHOOL,859 PRAGUE St,San Francisco,CA,94112,37.710464,-122.434202,"(37.710464, -122.434202)",14155464718,5825_20180212,2/12/18 0:00,98,Routine - Unscheduled,5825_20180212_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
3443,Crab House,Pier 39  Space 203C,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,3443_20170921,9/21/17 0:00,88,Routine - Unscheduled,3443_20170921_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
3221,PASQUALES,700 IRVING St,San Francisco,CA,94122,37.764108,-122.465512,"(37.764108, -122.465512)",14155662140,3221_20170627,6/27/17 0:00,85,Routine - Unscheduled,3221_20170627_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
6636,STARBUCKS,1390 MARKET St,San Francisco,CA,94102,37.777053,-122.416939,"(37.777053, -122.416939)",,6636_20180417,4/17/18 0:00,88,Routine - Unscheduled,6636_20180417_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5966,St. Ignatius,2001 37th Ave,San Francisco,CA,94116,37.749624,-122.495556,"(37.749624, -122.495556)",,5966_20181003,10/3/18 0:00,94,Routine - Unscheduled,5966_20181003_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5868,LONGFELLOW ELEMENTARY SCHOOL,755 MORSE St,San Francisco,CA,94112,37.710459,-122.447713,"(37.710459, -122.447713)",14155464730,5868_20170207,2/7/17 0:00,98,Routine - Unscheduled,5868_20170207_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
507,Viking's Giant Sub,2906 Diamond St,San Francisco,CA,94131,37.733449,-122.434241,"(37.733449, -122.434241)",,507_20161128,11/28/16 0:00,90,Routine - Unscheduled,507_20161128_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
3253,S F GOLF CLUB,1310 Junipero Serra Blvd,San Francisco,CA,94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,3253_20161006,10/6/16 0:00,94,Routine - Unscheduled,3253_20161006_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2610,CAFE LA BOHEME,3318 24th St,San Francisco,CA,94110,37.752284,-122.418928,"(37.752284, -122.418928)",,2610_20161017,10/17/16 0:00,90,Routine - Unscheduled,2610_20161017_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
29246,Rico Pan Bakery,3717 Mission St,San Francisco,CA,94110,37.737021,-122.424078,"(37.737021, -122.424078)",,29246_20171116,11/16/17 0:00,94,Routine - Unscheduled,29246_20171116_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
66705,Green Island Restaurant,4012 Geary Blvd,San Francisco,CA,94118,37.781208,-122.462432,"(37.781208, -122.462432)",,66705_20170302,3/2/17 0:00,75,Routine - Unscheduled,66705_20170302_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
64154,"Yummy Dim Sum & Fast Food, LLC",930 Stockton St,San Francisco,CA,94108,37.794457,-122.407896,"(37.794457, -122.407896)",14155982783,64154_20171109,11/9/17 0:00,86,Routine - Unscheduled,64154_20171109_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
62771,Dinosaurs,2275 Market St Unit H,San Francisco,CA,94114,37.764697,-122.432322,"(37.764697, -122.432322)",,62771_20170809,8/9/17 0:00,80,Routine - Unscheduled,62771_20170809_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2709,MELS DRIVE IN,2165 LOMBARD St,San Francisco,CA,94123,37.799684,-122.437106,"(37.799684, -122.437106)",,2709_20180501,5/1/18 0:00,84,Routine - Unscheduled,2709_20180501_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2523,VENICE PIZZA AND RESTAURANT,5228 MISSION St,San Francisco,CA,94112,37.715315,-122.442007,"(37.715315, -122.442007)",,2523_20160817,8/17/16 0:00,89,Routine - Unscheduled,2523_20160817_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4819,Starbucks Coffee,398 Market St,San Francisco,CA,94111,37.791742,-122.398373,"(37.791742, -122.398373)",,4819_20171227,12/27/17 0:00,96,Routine - Unscheduled,4819_20171227_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
70459,Garaje,475 03rd St,San Francisco,CA,94107,37.781572,-122.396081,"(37.781572, -122.396081)",,70459_20171002,10/2/17 0:00,88,Routine - Unscheduled,70459_20171002_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
66612,Kama Sushi,1497 CHURCH St,San Francisco,CA,94131,37.746962,-122.426905,"(37.746962, -122.426905)",,66612_20180612,6/12/18 0:00,92,Routine - Unscheduled,66612_20180612_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1368,Starbucks Coffee,701 Battery St,San Francisco,CA,94111,37.797754,-122.400925,"(37.797754, -122.400925)",,1368_20180618,6/18/18 0:00,98,Routine - Unscheduled,1368_20180618_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
71510,Hotel Nikko San Francisco,222 Mason St 2nd Foor,San Francisco,CA,94102,37.785556,-122.409438,"(37.785556, -122.409438)",,71510_20161031,10/31/16 0:00,92,Routine - Unscheduled,71510_20161031_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2004,Elaine's Kitchen,434 Broadway St,San Francisco,CA,94133,37.798178,-122.404484,"(37.798178, -122.404484)",,2004_20171107,11/7/17 0:00,86,Routine - Unscheduled,2004_20171107_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
826,ANGELINA'S DELI-CAFE & CATERING,6000 CALIFORNIA St,San Francisco,CA,94121,37.784038,-122.481982,"(37.784038, -122.481982)",,826_20180727,7/27/18 0:00,94,Routine - Unscheduled,826_20180727_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
6739,Jamie Supermarket,1135 Stockton St,San Francisco,CA,94133,37.796303,-122.408354,"(37.796303, -122.408354)",,6739_20170828,8/28/17 0:00,84,Routine - Unscheduled,6739_20170828_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5653,S. F. Chowder A Chili Cart,Pier 39,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,5653_20170928,9/28/17 0:00,94,Routine - Unscheduled,5653_20170928_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
27949,Shanghai House,3641 BALBOA ST,San Francisco,CA,94121,37.775663,-122.497959,"(37.775663, -122.497959)",,27949_20180910,9/10/18 0:00,70,Routine - Unscheduled,27949_20180910_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
33173,Handy Delicatessen,1815 IRVING St,San Francisco,CA,94122,37.763524,-122.47751,"(37.763524, -122.47751)",,33173_20170911,9/11/17 0:00,98,Routine - Unscheduled,33173_20170911_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
5033,DESTINATION BAKING COMPANY,598 Chenery St,San Francisco,CA,94131,37.734619,-122.432379,"(37.734619, -122.432379)",14155460730,5033_20170822,8/22/17 0:00,90,Routine - Unscheduled,5033_20170822_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
65363,Cafe Terzetto,550 D Gene Friend Way,San Francisco,CA,,37.817451,-122.368257,"(37.817451, -122.368257)",,65363_20180627,6/27/18 0:00,98,Routine - Unscheduled,65363_20180627_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
941,TWO JACKS SEAFOOD #2,984 GILMAN Ave,San Francisco,CA,94124,37.718016,-122.387696,"(37.718016, -122.387696)",,941_20180330,3/30/18 0:00,,Complaint,941_20180330_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
